label,noise_type,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
7C_7N,C,-719.0278,40.27345,38.225376,22.153234,14.975347,12.18233,5.7821774,6.310166,2.2819095,4.114316,0.8167368,1.600745,-1.401026
7C_7N,C,-707.7553,41.69257,33.24749,15.006725,2.338725,1.0390862,-5.328238,-0.9303616,-3.7109456,-0.29496852,-2.7930362,-2.5183063,-3.6932967
7C_7N,C,-708.16565,40.2562,30.342215,11.864959,-1.3396369,-0.06353971,-4.435415,1.371018,-1.2985569,1.6630291,-0.8045708,-1.996982,-4.6453853
7C_7N,C,-713.14813,35.332924,30.18844,15.296433,5.1134906,6.0296397,-1.1109834,1.4317245,-5.3848743,-5.0488896,-6.5522676,-4.475546,-2.4945843
7C_7N,C,-709.6277,38.37771,30.87194,14.582826,3.2128782,4.169821,-0.9564902,2.3406267,-3.898538,-4.398685,-7.688178,-6.4833174,-3.8896613
7C_7N,C,-711.4132,37.156693,30.694834,15.067378,2.7356982,0.5372959,-7.4437385,-3.0130713,-3.8134856,1.8767126,3.387692,5.7150497,4.218121
7C_7N,C,-707.80164,30.800629,24.681225,23.99106,3.7124393,2.7309532,6.931412,-0.45176283,-6.6679,4.044555,-7.8518662,-8.637156,-0.91629493
7C_7N,C,-714.6014,24.013088,22.386763,25.065214,6.889842,6.00557,8.991553,1.9243523,-5.6095138,4.41659,-5.280822,-5.9416947,0.8358944
7C_7N,C,-715.583,20.820425,16.264061,19.091284,3.21746,4.6279106,9.369132,3.3788342,-3.445188,7.0422773,-4.2608595,-4.7208695,3.853276
7C_7N,C,-682.10864,70.98658,46.306107,15.333614,-1.5650631,1.6163596,1.3018932,6.9224176,0.8404545,0.28223372,-4.801801,-4.1899214,-3.5229633
7C_7N,C,-684.75116,67.77221,44.71062,14.817318,-2.012417,2.1289802,0.8431915,7.4149733,2.633304,0.9960811,-4.176161,-4.623126,-3.5183942
7C_7N,C,-710.2659,28.732746,24.390045,24.878466,5.425428,4.556906,7.519574,0.94073325,-5.152082,5.1122446,-6.9034476,-7.3760777,0.86938
7C_7N,C,-708.4403,30.658878,25.48257,25.325045,5.9147305,4.2735853,6.6050744,-0.48493564,-7.5862985,2.6811562,-8.30632,-8.395867,0.05706774
7C_7N,C,-711.1301,27.30447,23.618116,25.032972,6.3884583,4.438653,7.5086613,-0.046446882,-7.6259375,3.6644914,-7.2404175,-7.527737,1.2721088
7C_7N,C,-696.06775,45.87659,17.137062,-5.1144004,-4.8707495,9.6217785,8.978717,9.8391695,-3.174608,-11.873549,-16.07254,-7.3619947,2.4125679
7C_7N,C,-698.96716,44.83696,23.1316,5.946243,6.342104,16.726826,7.8419194,0.47680363,-13.002898,-10.581736,-4.4115257,4.349696,4.178496
7C_7N,C,-684.9088,68.84396,44.77825,11.9990225,-4.3134828,0.075089544,-0.8628838,5.2199955,1.2577004,1.5904549,-1.5858836,-1.4158387,-2.3654768
7C_7N,C,-728.72955,17.083775,17.971205,12.924283,9.962979,13.17688,8.639703,9.6722765,5.6030116,7.7529435,4.2088895,5.5257382,3.227147
7C_7N,C,-728.03906,16.778713,16.009027,11.290227,9.236375,11.879876,7.3776293,10.235358,6.100153,7.488307,3.880617,4.0312667,1.6607846
7C_7N,C,-727.811,17.456514,17.205286,12.195014,9.9231,13.339172,8.411243,10.366979,6.1846333,8.386815,5.7837143,7.544418,5.184756
7C_7N,C,-726.1496,19.116207,19.314154,13.98906,9.872152,11.3533535,6.678074,9.048411,4.626635,6.3034472,3.2307975,5.070847,2.5406055
7C_7N,C,-702.92584,45.703438,33.35424,13.628777,1.008211,3.1072268,-1.090124,1.5906317,-5.037107,-5.858729,-7.968222,-4.08444,-0.8266943
7C_7N,C,-702.23364,47.456596,33.891582,13.4208555,0.75156134,1.3678252,-4.5889235,-1.7863343,-7.030329,-5.3865952,-4.699032,1.0257937,3.933583
7C_7N,C,-715.61206,31.615704,27.688332,15.000007,6.213894,7.833291,0.8121907,3.125878,-1.6360347,-0.5570182,-3.3291826,-2.273099,-3.4315736
7C_7N,C,-715.12665,31.06749,26.506683,15.5942135,6.777886,7.0915995,-0.63142556,1.7369668,-3.2729726,-1.0074469,-2.7951617,-1.6708437,-2.7927167
7C_7N,C,-667.7712,84.131516,46.904358,8.1157,-8.389025,-1.8005879,-0.88379484,5.1665044,0.84331393,2.0005908,-0.90276355,-1.597382,-2.7087846
7C_7N,C,-706.53156,29.114504,22.847155,24.263035,1.5306145,-0.7534646,5.006594,-1.8339207,-6.3368106,7.0124364,-4.182714,-6.1910415,1.9206421
7C_7N,C,-704.1544,33.528908,25.966595,25.655983,2.2084806,-0.3957927,4.6033025,-2.2716863,-8.64655,4.1837025,-9.664577,-12.49073,-2.2428753
7C_7N,C,-711.55853,25.530293,22.858124,26.352718,6.9374576,5.8217454,10.13059,1.2627074,-7.2502956,3.5574918,-8.224924,-8.489401,0.6757069
7C_7N,C,-708.3213,28.223425,23.766973,27.291683,7.0745816,3.555182,7.557937,-0.71362865,-6.9440436,4.3949976,-7.6612477,-8.36487,0.8138147
7C_7N,C,-704.8577,33.253723,25.781061,26.638048,4.7411556,2.2161279,7.3917627,-1.2396132,-7.763231,3.8868895,-8.411927,-9.407475,-1.0179424
7C_7N,C,-707.1923,29.59529,23.670395,25.10998,4.447205,2.2862246,5.7497683,-2.2516885,-8.7368145,3.8853812,-7.187444,-6.5916743,3.860196
7C_7N,C,-705.8101,30.235302,23.31326,23.225689,0.116662815,-1.9808244,3.929557,-2.4278247,-6.281677,8.258909,-4.312516,-5.9722886,2.3849046
7C_7N,C,-682.6812,69.95939,40.02901,6.6230736,-8.90145,-4.4048276,-0.47281122,7.902206,6.2995677,7.861157,2.7108169,1.819993,-2.032585
7C_7N,C,-704.2785,32.710533,24.872185,25.574362,4.759372,2.7813942,7.6518607,-0.29645273,-8.518395,3.1912131,-9.543391,-9.972501,0.25233468
7C_7N,C,-707.6243,28.016363,22.119463,25.92887,6.222419,2.8809125,6.811216,-2.091223,-8.672406,3.1155748,-9.0212,-8.403266,1.5060402
7C_7N,C,-705.03015,32.8977,27.145529,27.812897,4.1897087,0.87078506,5.7491994,-1.5261456,-7.2931514,4.439035,-8.58667,-8.999973,-0.10226085
7C_7N,C,-696.51514,41.050045,28.068663,23.667772,-1.6402185,-4.598199,1.8985031,-4.5730495,-10.942265,1.3098191,-9.782125,-9.3916645,1.1154683
7C_7N,C,-701.4262,35.52384,24.907362,23.980541,1.1154641,-1.6327662,4.3648973,-2.712021,-9.086543,3.2859094,-8.319261,-8.214089,0.96252084
7C_7N,C,-693.8178,45.03997,31.421507,25.467588,-0.49008316,-4.331454,1.5873184,-5.674516,-11.891405,0.9983406,-10.916735,-10.602881,-0.26128992
7C_7N,C,-704.81116,32.282776,25.677277,27.402138,5.803931,3.0460107,7.312521,-2.8476043,-11.101904,0.73196703,-10.978218,-10.593114,0.44898304
7C_7N,C,-706.4934,30.053131,24.404526,26.193651,4.9116664,2.6891093,7.6276493,-0.67028165,-7.7247443,3.7109466,-7.896454,-8.458529,1.2814946
7C_7N,C,-685.5236,68.13515,41.50586,8.796185,-5.620218,-1.469995,0.28189564,7.03377,3.1606214,3.8047833,-0.19499247,0.12501125,-3.3658006
7C_7N,C,-699.39575,38.840252,28.630386,26.04103,2.577308,-0.8920348,3.2182431,-5.131287,-11.893873,1.0632432,-10.676753,-10.308204,0.8028446
7C_7N,C,-707.5751,28.947575,24.255415,26.129755,3.6717517,1.8275101,6.5802627,-1.0692426,-7.337903,3.927636,-9.536441,-9.651656,0.48796555
7C_7N,C,-718.314,15.650927,15.097825,22.426264,4.880652,4.6540327,9.96766,1.9721183,-4.3551817,8.334051,-3.8245983,-5.498862,3.2337465
7C_7N,C,-688.52014,43.730556,20.988338,22.817892,9.182884,6.764762,10.728947,6.973551,0.41724956,11.184273,-0.57830065,-2.3691194,4.4568076
7C_7N,C,-704.0123,34.965206,26.930147,23.7885,0.9367947,-1.2151788,1.58248,-4.767714,-9.3923025,0.9544319,-10.621822,-10.631401,-1.9341254
7C_7N,C,-716.8708,19.036417,18.950043,23.59642,5.650672,4.7893577,8.421825,0.46053383,-6.848838,4.276201,-6.8243546,-6.936374,1.41156
7C_7N,C,-718.8475,17.602394,17.033495,22.094059,5.7255316,5.785553,10.035294,2.829966,-4.3985257,6.3464847,-4.7980566,-5.2267623,2.8951647
7C_7N,C,-710.7563,27.2856,23.874952,25.203535,5.814258,4.1657615,6.785366,-0.104834415,-6.5499263,4.791239,-6.516604,-8.032544,-1.1180006
7C_7N,C,-714.4825,22.590067,19.634459,22.413351,4.8341846,4.19284,7.7910824,0.45571315,-6.229489,4.008922,-6.9971156,-6.978571,0.99445474
7C_7N,C,-715.34973,20.97021,17.789316,20.592743,3.5688484,4.652732,8.904035,1.4894785,-6.506095,3.167509,-7.321627,-6.9749546,0.8842067
7C_7N,C,-677.87714,51.495457,18.085993,17.515448,5.2673035,4.238419,9.276285,4.6252923,-1.3474648,9.166159,-3.2276833,-3.134807,6.1632786
7C_7N,C,-705.3267,32.976395,25.66167,23.871632,3.9300447,1.9145086,4.3329577,-2.0289395,-8.060942,3.2364895,-7.245993,-7.1616797,1.2100147
7C_7N,C,-708.692,29.797588,25.4716,25.46485,5.791547,3.1581163,5.734969,-0.72727436,-7.2948775,3.756159,-7.55696,-8.772309,-1.3117114
7C_7N,C,-712.28326,24.251642,20.58572,23.479063,5.2926455,4.7517843,7.942366,0.7731242,-5.3407125,3.8251946,-7.751811,-8.356897,-0.7467708
7C_7N,C,-685.373,67.241776,42.458958,11.669208,-4.7640853,-1.8704906,-2.2047234,4.6756697,0.6619731,1.0988593,-2.188896,-0.24055059,-1.4636966
7C_7N,C,-728.0032,19.238014,20.024332,14.424384,10.945825,13.518038,8.3455925,10.003743,5.29459,7.1296625,4.8382034,5.832573,2.3482344
7C_7N,C,-726.6989,20.471483,20.993805,13.858987,9.723142,11.725858,6.4204025,9.492286,5.9265823,7.7235413,4.574793,4.016021,0.8426464
7C_7N,C,-726.2192,20.886255,19.351955,11.428114,7.8122597,10.213559,5.878456,9.280555,5.810757,9.271558,7.253673,7.774795,3.9302716
7C_7N,C,-725.6718,21.762207,20.966719,13.4002695,8.54033,10.647618,6.7638516,9.700437,6.5920787,8.126572,5.0611973,6.9636407,3.4005027
7C_7N,C,-724.9313,22.698126,22.68681,16.272997,11.99322,13.594553,8.487684,9.505952,4.894258,7.0492435,3.4485176,4.0944576,1.228092
7C_7N,C,-724.90686,22.15266,22.33991,15.12541,10.805949,13.37373,8.179626,9.717168,4.3939576,6.2147255,2.929834,3.6467369,1.7048066
7C_7N,C,-723.77783,23.715174,22.582632,16.8156,12.514293,13.840753,8.923142,10.016944,4.3755107,6.0235286,2.8756819,4.4291854,3.342884
7C_7N,C,-724.1974,24.125938,24.457375,16.97869,11.922156,12.321193,6.052194,8.3608265,2.8929758,4.0969214,0.31758648,2.035951,-0.05986016
7C_7N,C,-716.51447,32.244762,27.3836,14.681912,5.56431,6.1301594,2.2375882,7.4329333,6.5463557,9.837574,6.781365,5.900541,0.90573967
7C_7N,C,-715.6459,32.945152,25.569044,11.285968,2.598174,4.6998706,2.258504,7.486271,6.9140415,12.823693,10.583489,9.038327,2.185865
7C_7N,C,-716.6151,33.08861,28.633535,16.471743,7.8404984,7.1851416,3.0655596,6.8860598,4.7175927,8.619384,5.1779184,4.0792255,-0.83121395
7C_7N,C,-717.1011,32.948185,29.550644,17.81903,9.318595,9.07211,3.6783288,6.45411,3.596657,5.742048,2.5465546,3.1231337,-0.56820256
7C_7N,C,-689.5886,62.45588,41.476925,13.268627,-4.742904,-2.938509,-4.8434377,0.2808331,-3.2241595,-0.7995336,-1.7894075,-0.14145547,-0.089701466
7C_7N,C,-694.3291,56.48831,41.19044,17.49622,1.0615774,0.65575635,-3.7245126,0.56797665,-3.21855,-0.9429696,-3.3464563,-2.365262,-2.0110126
7C_7N,C,-702.29504,59.40405,37.391174,5.5704603,2.4643412,8.564621,5.811,6.2545395,4.8975253,12.129054,11.291112,9.893051,2.0909894
7C_7N,C,-675.4179,75.93264,42.976357,6.954085,-9.0298395,-3.1014223,-3.8054152,0.4720347,-5.1304965,-3.2965808,-3.514286,-0.9311418,-0.56685174
7C_7N,C,-675.825,77.264496,46.924736,12.193066,-5.464971,-1.3477279,-3.6626122,0.45728192,-5.4342885,-4.5268755,-6.11496,-3.9358485,-3.046741
7C_7N,C,-680.64764,70.37541,44.216053,12.1100025,-6.255461,-3.8072498,-6.447745,-2.555735,-7.686319,-5.9254317,-6.1564937,-3.2756255,-1.8711237
7C_7N,C,-679.5567,72.112816,46.671196,15.552462,-3.5480769,-1.8924865,-3.7858558,-0.13016152,-4.8160763,-2.958262,-4.8867044,-2.5918963,-2.1487541
7C_7N,C,-702.5823,47.841778,38.56389,19.909386,4.9422455,3.4089105,-3.8413968,-0.93433654,-4.6293383,-1.4204953,-2.8960795,-0.8872436,-0.40012586
7C_7N,C,-700.7351,51.05617,40.632866,19.68812,4.189408,2.7778165,-3.2735505,0.5346868,-2.3313475,1.4043674,-0.7666337,1.3061205,1.173004
7C_7N,C,-687.44354,59.167576,28.10096,2.551666,-2.3728042,3.866894,-0.21760522,3.0023239,4.3191533,12.841633,12.214096,11.246382,2.246789
7C_7N,C,-714.8023,32.9541,28.386631,15.846446,6.504683,7.9097,1.4704877,3.7343633,-0.6800698,1.6538428,-1.4493262,-0.48795643,-0.62819695
7C_7N,C,-715.3839,32.321213,27.621544,14.427587,5.5924892,7.928912,2.7047102,5.3992734,-0.1748765,0.7243349,-2.1399536,-0.42697817,-0.20689498
7N_15C,A,-674.92664,35.452827,41.157124,9.02786,-15.646769,0.75937885,-20.502787,-2.5000644,-2.4069204,-4.40484,9.120917,-4.747435,1.6152725
7N_15C,A,-670.303,39.004826,39.051342,4.205354,-19.826996,0.6212544,-18.70471,-2.6963563,-5.8534884,-7.4019046,7.8884296,-4.1649017,3.8598447
7N_15C,A,-675.09436,31.070663,32.324303,2.333497,-17.416294,5.9692845,-13.524881,2.1542065,-2.3264534,-6.4538946,7.1219997,-6.3386717,0.85977334
7N_15C,A,-672.78217,35.445347,35.867764,1.6939889,-21.557993,0.89219064,-16.363768,2.2268283,0.16328965,-3.5215058,8.447272,-4.742218,2.6063786
7N_15C,A,-677.3442,32.89615,35.141144,3.9310045,-16.225275,1.6017932,-17.031364,0.30399922,-1.4076884,-2.3869398,8.3538065,-4.2365413,0.9588796
7N_15C,A,-683.2649,28.05823,35.959396,8.196232,-12.585977,3.299867,-15.565879,-0.13774176,-3.118989,-5.5642734,6.9801064,-3.565122,2.2558846
7N_15C,A,-689.51764,19.161888,31.969355,9.193621,-6.9298944,10.088668,-11.134494,2.241055,-1.6068304,-4.541887,5.7913938,-4.5383945,2.9917934
7N_15C,A,-687.1217,22.29819,33.07419,9.343204,-8.617992,8.077731,-13.817559,-0.26083383,-2.36613,-3.4454134,6.727569,-4.861117,1.4861522
7N_15C,A,-669.6208,41.015762,39.81675,7.4327917,-12.541121,4.942242,-14.668261,-1.4437852,-4.7567043,-5.9146457,7.1353083,-4.1949067,2.3426669
7N_15C,A,-663.3066,48.358654,12.550121,-8.329747,4.7979136,5.913739,-8.612298,-9.951995,-7.855801,8.160588,7.3714547,0.7113122,-5.921886
7N_15C,A,-677.3907,31.26714,39.245697,10.48556,-12.093186,6.3704963,-15.429439,0.025201047,-3.0737019,-5.6485415,8.08379,-4.6405683,2.2042606
7N_15C,A,-673.1864,35.43119,38.32963,5.9116983,-17.757833,1.2118076,-18.655231,-0.4295356,-2.429773,-5.8838425,6.6850586,-5.762729,0.9671615
7N_15C,A,-678.671,33.172703,42.368137,10.258194,-16.116703,0.48506075,-20.167519,-2.911983,-2.7316794,-3.8483737,8.677266,-4.970135,1.784343
7N_15C,A,-673.93054,37.224148,40.040543,4.691629,-18.914474,0.8466434,-18.431057,-2.9236631,-5.139549,-5.619889,8.475302,-3.1347291,4.0660257
7N_15C,A,-678.79816,29.85962,33.69781,2.2076445,-16.761354,5.927462,-13.917509,1.173118,-2.3436584,-5.4905143,6.0948086,-6.1803665,1.0863069
7N_15C,A,-676.6493,33.45543,35.48001,1.5548025,-20.379734,2.092411,-16.040348,1.4616243,-0.3778913,-3.729675,7.8234305,-4.210929,3.491596
7N_15C,A,-680.5977,32.912495,37.089767,4.2947507,-16.7875,1.8139873,-15.785138,0.17095815,-1.0819911,-1.6388222,9.14367,-3.3121176,1.7194545
7N_15C,A,-687.10406,26.2718,35.829777,7.256901,-12.913315,3.3228543,-15.728351,-0.6575316,-2.554825,-4.947142,5.6334987,-4.019647,3.3477373
7N_15C,A,-694.7424,17.964716,33.22529,11.119133,-6.111906,9.242062,-11.648603,2.311186,-0.7620749,-4.186482,5.719813,-4.1798863,2.5109847
7N_15C,A,-691.813,20.126778,34.14456,9.153055,-9.259851,7.091662,-13.889438,-0.18409817,-2.4816215,-3.4926038,7.1183367,-4.3927894,1.6781876
7N_15C,A,-675.07983,40.000572,41.34019,7.423451,-12.820127,5.376022,-13.3127775,-0.9511128,-4.757694,-5.903259,6.1365623,-3.9371214,3.4569693
7N_15C,A,-668.47284,46.355667,13.858534,-8.665595,4.178249,7.2178345,-7.120252,-9.752245,-7.8391433,8.337375,7.6755815,1.0909187,-5.6324444
7N_15C,A,-683.2614,29.183128,38.494766,9.516068,-12.2459955,5.4127293,-16.520304,-0.4457833,-2.109255,-4.4986143,8.507569,-4.904074,2.2102878
7N_15C,A,-676.7293,35.23705,38.738617,4.928584,-18.141449,1.7741467,-18.29236,-1.3578607,-2.9103289,-5.3027635,6.3160925,-6.207177,1.071599
7N_15C,B,-662.9053,61.897705,25.823643,-4.7256436,5.5748997,18.395,13.719767,11.665132,-4.1211762,-3.1141608,3.6398308,16.624733,12.395893
7N_15C,B,-644.8937,85.9309,46.478813,-2.760561,-2.1545465,9.528065,3.3281727,1.3446966,-3.4167757,2.993925,0.51776886,1.6082145,-1.5436199
7N_15C,B,-714.2575,19.282293,35.529274,21.151255,17.602148,17.005455,8.598029,9.12043,0.7764467,3.315587,-0.87997824,1.2981467,-1.022785
7N_15C,B,-645.15735,77.9649,29.096455,-16.553751,-6.2965927,7.4798813,2.568458,4.9611993,1.213589,-0.2559828,-9.172611,-5.4256616,0.683797
7N_15C,B,-655.3371,73.77603,38.869602,-10.837895,-13.263744,-1.5959752,-0.4733696,4.7232757,0.6031949,4.7640967,1.1133802,4.067435,2.456966
7N_15C,B,-665.4477,65.94371,41.228783,-5.067737,-8.812546,0.973065,0.016466293,2.1727078,-3.8307574,-0.6057227,-2.2954898,1.368036,1.1418056
7N_15C,B,-687.54456,44.619576,39.882153,4.9727864,-1.7888821,3.5491488,4.6325216,10.09502,4.3687863,5.000548,-0.023222428,3.4472487,1.1498722
7N_15C,B,-671.1975,60.058506,38.780537,-4.600258,-8.942242,1.0520955,3.1045265,7.793475,2.4005554,5.0826097,3.7775128,7.726563,4.3249984
7N_15C,B,-678.2017,54.875328,47.177376,13.329137,5.229495,1.6893383,-6.724477,-2.5862029,-3.906302,-1.4627651,-6.52237,-2.5993345,-0.9330122
7N_15C,B,-672.4062,60.10609,42.889954,0.04824324,-7.0108232,1.4543426,7.820897,16.480436,7.0861263,0.057936363,-9.068292,-6.5457587,-8.591507
7N_15C,B,-636.2513,91.99491,40.633102,-10.944746,-5.738725,7.8054237,2.8223681,1.701008,-1.637318,4.3531113,2.850183,4.78109,2.2010424
7N_15C,B,-671.7852,59.207832,40.014313,-0.42278546,-3.0834374,6.3524365,6.445178,10.133832,3.9771135,2.7379215,-6.126251,-6.572864,-8.329828
7N_15C,B,-691.2097,40.56969,34.65638,0.23203789,-4.037045,3.9508138,7.286523,14.896348,6.2085404,1.2976322,-5.660156,-3.999387,-5.5253696
7N_15C,B,-679.9119,29.123318,35.570667,7.906031,-9.974732,11.812331,-9.614633,3.773177,-2.6987922,-6.9568896,7.130395,-3.1088088,4.16352
7N_15C,B,-666.1975,61.35083,27.576195,-3.3965676,5.6673875,18.988894,13.733837,10.612304,-4.753159,-4.05912,2.759533,15.221354,10.496831
7N_15C,B,-646.81726,86.35361,48.239994,-3.7564151,-5.350198,6.4260383,2.1960957,2.846292,-1.4638386,3.204495,1.3806136,1.3060653,-3.0825799
7N_15C,B,-716.5276,19.037165,36.70567,20.469473,17.069542,17.267979,7.0526447,9.228152,2.5101678,4.0801964,-0.31763119,2.012285,-0.8212092
7N_15C,B,-658.03516,72.57642,40.608425,-7.6889186,-8.139838,6.714533,6.200798,6.8548317,-0.09113847,2.555008,-2.055286,-2.040067,-2.3546379
7N_15C,B,-645.91766,80.532364,33.1122,-16.198057,-9.332244,5.244191,1.7543024,2.169058,-3.449059,-2.2207167,-7.0277553,-3.2243104,0.1054849
7N_15C,B,-653.8924,75.73777,37.85978,-14.973751,-17.231447,-2.480437,-1.4589533,3.1617825,0.3699123,4.55975,2.4782193,4.9196906,3.0041118
7N_15C,B,-681.4169,53.286423,43.032852,3.5186908,-4.76178,0.5540211,0.2862459,5.651504,0.019361414,0.8933519,-2.438167,1.186752,0.50069976
7N_15C,B,-694.5636,39.11933,39.444195,7.170769,-0.025243962,3.9954817,3.2577057,8.568043,3.5132673,4.0780787,0.07871378,2.2113447,-0.13375036
7N_15C,B,-685.9344,46.20347,36.337246,-1.7588613,-7.7340894,0.9911073,3.2746737,8.715231,4.4480987,6.800974,4.520187,7.3539553,3.6987078
7N_15C,B,-703.8058,30.71641,38.02412,11.660595,6.144702,5.653217,-1.2745391,2.0716286,0.13147222,3.630051,0.39409316,2.4392662,2.3101366
7N_15C,B,-697.2093,34.35659,34.48048,1.8395475,-4.036112,3.2613823,7.104022,15.076534,8.681756,4.921267,-2.5325885,-0.82833636,-2.7372587
7N_15C,B,-642.05994,87.02571,41.22001,-9.814255,-5.7887964,8.202419,3.3485944,2.1607873,-2.0165756,3.693202,2.9952753,4.9662066,1.8921142
7N_15C,B,-687.1085,43.09425,34.023273,-0.077985644,-2.6155124,3.4500995,0.97568285,8.721649,9.253128,10.463346,-1.317193,-5.146906,-5.791877
7N_15C,B,-701.9602,29.835932,36.401516,9.745411,5.0126114,6.1442294,-1.4236661,1.7858711,-2.5317147,-0.5261485,-3.7924042,-0.84846836,-1.4235823
7N_15C,B,-684.6432,26.1973,35.160774,8.262017,-9.34165,11.154074,-10.474087,2.6488156,-4.3421597,-9.361369,5.8418045,-3.6466792,4.4282594
7N_15C,C,-681.1885,30.759508,38.563618,4.9764166,-17.536734,2.7573333,-17.881813,-0.11076667,-0.97385985,-3.3901536,9.007775,-5.19358,1.4673578
7N_15C,C,-682.6036,28.827862,34.35674,1.0439799,-18.497244,4.666911,-15.146309,2.433001,1.4905394,-2.92292,7.011503,-8.32912,0.21578677
7N_15C,C,-696.5998,16.236607,37.4057,12.177832,-10.7966175,6.824135,-15.641346,-0.2663956,-2.7347798,-5.0818253,8.479358,-5.1047244,2.6063545
7N_15C,C,-703.2386,11.752829,35.76894,13.192717,-6.741358,7.5293345,-14.7976,-0.07533303,-2.3384001,-4.4313707,6.908386,-2.8819282,4.9054008
7N_15C,C,-700.53094,13.826312,34.994698,10.661327,-8.730124,7.41218,-13.520288,0.7774027,-2.0805328,-4.2363944,6.9390354,-4.3639126,1.2805041
7N_15C,C,-690.5601,23.914068,37.535583,8.405911,-12.542986,2.2741015,-18.060678,-3.2621427,-6.183648,-6.2705097,6.824973,-3.8951612,2.6598353
7N_15C,C,-699.6654,14.645,35.351154,12.316739,-6.0895696,9.303177,-11.473569,1.7568898,-2.0087235,-2.966399,8.62715,-2.717394,3.127548
7N_15C,C,-690.299,25.66924,40.997017,10.561277,-11.837313,4.0033116,-16.42162,-1.0673238,-3.481299,-5.080573,5.302664,-5.085232,2.7384841
7N_15C,C,-716.48346,18.815403,36.33266,21.68579,17.063486,14.581672,5.3005276,7.170125,-0.034639258,2.8820493,-1.2855941,-0.33591124,-3.3441973
7N_15C,C,-712.61816,23.393585,38.348873,21.853891,17.051296,14.892428,5.336313,6.975974,0.54333794,2.7247279,-1.6451588,0.7429155,-1.8832675
7N_15C,C,-715.36676,19.73393,36.79634,22.555288,17.4157,15.562921,6.863367,8.72628,0.9525528,2.63045,-1.7629416,-0.104942724,-3.6320953
7N_15C,C,-709.7592,26.223671,39.073147,19.949488,14.021986,12.703879,5.252313,8.273603,0.1557812,0.68649083,-4.1609135,0.24487439,-1.3519266
7N_15C,C,-699.90894,37.196823,45.505505,21.79411,12.641023,10.520141,1.6521295,4.2575545,-1.7949191,1.4500397,-2.4396508,0.48201102,-1.4317786
7N_15C,C,-656.693,70.79127,30.308456,-9.311013,0.44469622,15.771096,7.8775544,4.9717617,-1.6409729,5.310864,3.502943,6.329678,2.6411645
7N_15C,C,-691.3386,22.622866,41.13747,14.058207,-10.455094,4.6282563,-18.633253,-1.7253915,-2.784809,-5.9491687,7.390771,-4.8318987,4.6173353
7N_15C,C,-688.09375,23.278177,35.41339,6.396664,-14.011142,8.401574,-11.330692,3.559682,-1.513082,-7.2624984,4.5505595,-7.009233,2.038623
7N_15C,C,-684.83295,28.889647,38.99042,5.503554,-17.1454,3.2940164,-16.461435,0.17613995,-1.0477855,-2.7974663,9.712879,-4.3649936,2.9694908
7N_15C,C,-687.2735,27.39942,40.506805,7.8262415,-15.660928,3.1651251,-18.599665,-0.3262586,-0.6592984,-2.4647102,9.472898,-3.2545433,2.9574144
7N_15C,C,-698.6131,15.997745,38.51709,12.889828,-9.467587,7.273794,-15.344275,0.1193573,-2.2334645,-4.0810857,8.010214,-4.3651767,3.5442207
7N_15C,C,-704.4913,12.150772,36.989426,13.942465,-6.40218,6.8753676,-14.921992,-0.34078544,-2.7178364,-4.269521,7.200796,-2.515962,5.0147676
7N_15C,C,-703.69904,13.210296,36.600212,11.889075,-8.147405,6.28202,-13.977121,0.55967593,-1.9982846,-2.6102602,7.8361607,-3.8734632,2.2420824
7N_15C,C,-694.4477,24.274218,39.89318,9.62635,-11.319223,3.4929817,-16.95233,-2.6413338,-4.8781857,-5.0045295,6.7873936,-3.0861747,4.121831
7N_15C,C,-702.4159,14.583808,37.57343,12.841693,-6.4257665,9.484128,-11.365113,2.3607495,-0.17593567,-2.7939186,7.9030347,-2.2328737,3.233349
7N_15C,C,-693.9012,25.338524,42.207214,12.590469,-10.224583,2.7887886,-17.115004,-0.5017399,-2.1084557,-3.8989587,5.494507,-6.0349584,2.6666467
7N_15C,C,-717.6055,19.404758,38.180687,20.619188,15.251299,14.165176,5.13183,6.989037,0.22155482,2.4545166,-2.2865436,-0.043437313,-2.723776
7N_15C,C,-713.85266,23.786968,40.525394,22.225962,16.16625,15.278784,5.0611863,6.5193253,-0.03564591,2.7722278,-1.4167489,1.3756799,-1.0823112
7N_15C,C,-717.775,18.633743,37.481155,21.184778,15.442461,14.268765,4.406358,5.9838724,-0.2582997,2.9292514,-1.1777263,0.7618209,-1.5778674
7N_15C,C,-711.2782,27.298952,41.60299,20.652744,13.166579,12.461268,3.5233998,5.913834,-1.0467362,0.25093013,-2.9879053,0.98996294,-0.45881864
7N_15C,C,-701.6747,38.61227,47.29902,21.02839,11.235024,10.219544,1.9821118,4.393768,-1.9043409,0.863483,-2.950892,0.3399616,-1.4706442
7N_15C,C,-657.6374,70.26789,28.570404,-11.187435,0.10877796,16.706545,6.545561,3.1741736,-1.0799454,4.5976486,2.750682,5.9888773,2.824753
7N_15C,C,-695.2497,21.671335,42.01247,14.540491,-10.444909,4.7324977,-17.616339,-2.0807347,-3.8792925,-6.2617497,7.6630263,-4.355983,3.5782855
